Category	Term	loglift	logprob	Relevance	year
topico44	early_career	4.6139	-5.6686	-1.5556	2016
topico44	compliance	4.2754	-5.0185	-1.30094	2016
topico44	healthcare	4.2486	-5.0411	-1.32522	2016
topico44	file	4.4249	-5.4347	-1.49086	2016
topico44	telephone	4.4874	-5.5817	-1.55406	2016
topico44	disparity	3.3528	-4.797	-1.53708	2016
topico44	gender_discrimination	3.8198	-5.2617	-1.6291	2016
topico44	attendance	4.177	-5.4549	-1.60214	2016
topico44	access	2.7292	-4.9979	-1.90706	2016
topico44	women_man	2.1831	-5.5968	-2.48484	2016
topico45	dementia	4.9312	-4.6801	-0.83558	2016
topico45	transfer	4.9083	-3.9293	-0.39426	2016
topico45	defendant	4.8961	-4.7132	-0.86948	2016
topico45	allocation	4.8923	-4.4224	-0.69652	2016
topico45	orthodox	4.8801	-5.2738	-1.21224	2016
topico45	metric	4.8794	-5.1149	-1.11718	2016
topico45	income_inequality	4.8753	-5.5245	-1.36458	2016
topico45	european_countrie	4.8609	-4.3601	-0.6717	2016
topico45	ratio	4.8563	-4.0529	-0.48922	2016
topico45	index	4.8518	-3.0868	0.08864	2016
topico45	monetary	4.8471	-5.3727	-1.28478	2016
topico45	altruistic	4.8415	-5.6266	-1.43936	2016
topico45	cost	4.8367	-3.559	-0.20072	2016
topico45	appoint	4.8337	-5.2758	-1.232	2016
topico45	late_life	4.8268	-5.8717	-1.5923	2016
topico45	tennis	4.8226	-5.9352	-1.63208	2016
topico45	fairness	4.821	-4.623	-0.8454	2016
topico45	gender_ratio	4.8042	-6.0142	-1.68684	2016
topico45	working_time	4.7959	-5.7253	-1.51682	2016
topico45	verdict	4.7946	-6.1116	-1.74912	2016
topico45	sex_age	4.7896	-5.9207	-1.63658	2016
topico45	pace	4.7879	-5.2187	-1.21606	2016
topico45	arab_muslim	4.7858	-6.1569	-1.77982	2016
topico45	attentional_bia	4.7813	-6.1926	-1.80304	2016
topico45	gender_risk	4.7778	-6.001	-1.68948	2016
topico45	board_diversity	4.7756	-6.0852	-1.74088	2016
topico45	grand	4.7752	-5.8145	-1.57862	2016
topico45	juror	4.7628	-5.9254	-1.65012	2016
topico45	inequality_gender	4.7602	-6.1094	-1.76156	2016
topico45	wise	4.7547	-6.042	-1.72332	2016
topico45	omit	4.7409	-5.5781	-1.4505	2016
topico45	rank	4.6827	-3.9563	-0.5007	2016
topico45	inter	4.6621	-4.923	-1.08896	2016
topico45	degree_gender	4.7428	-5.7859	-1.57442	2016
topico45	double	4.5506	-4.544	-0.90616	2016
topico45	including_gender	4.6772	-5.4652	-1.40824	2016
topico45	fair	4.5552	-4.8368	-1.08	2016
topico45	lie	4.4445	-4.3943	-0.85878	2016
topico45	drop	4.5782	-5.1705	-1.27102	2016
topico45	compute	4.5189	-5.1244	-1.26708	2016
topico45	reinforcement	4.6634	-5.6425	-1.52014	2016
topico45	aversion	4.5896	-5.6463	-1.55194	2016
topico45	country	2.8068	-4.165	-1.37628	2016
topico45	age_education	4.709	-5.7605	-1.5727	2016
topico45	point	2.4257	-5.106	-2.09332	2016
topico45	trial	3.4708	-5.5564	-1.94552	2016
topico45	case	1.4101	-5.304	-2.61836	2016
topico46	caregiver	4.6387	-4.0868	-0.5966	2016
topico46	caregiv	4.6297	-4.5921	-0.90338	2016
topico46	older_women	4.6231	-4.8006	-1.03112	2016
topico46	later_life	4.6208	-4.7286	-0.98884	2016
topico46	fatherhood	4.62	-4.7367	-0.99402	2016
topico46	care	4.6181	-2.7005	0.22694	2016
topico46	mothersa	4.6116	-5.0624	-1.1928	2016
topico46	older_woman	4.6072	-5.1485	-1.24622	2016
topico46	age	4.6023	-2.1764	0.53508	2016
topico46	older_adult	4.5967	-4.2776	-0.72788	2016
topico46	burden	4.584	-4.2745	-0.7311	2016
topico46	older_man	4.582	-5.3379	-1.36994	2016
topico46	older_people	4.5641	-5.4231	-1.42822	2016
topico46	nostalgia	4.5556	-5.7345	-1.61846	2016
topico46	cis	4.5415	-5.9053	-1.72658	2016
topico46	bereavement	4.4943	-6.1905	-1.91658	2016
topico46	old	4.494	-3.3392	-0.20592	2016
topico46	middle_ag	4.4926	-5.104	-1.26536	2016
topico46	schizophrenia	4.489	-5.6391	-1.58786	2016
topico46	script	4.4865	-4.2533	-0.75738	2016
topico46	dsd	4.4821	-6.3959	-2.0447	2016
topico46	paternity	4.4701	-6.4561	-2.08562	2016
topico46	childless_woman	4.467	-6.3757	-2.03862	2016
topico46	community_dwell	4.4608	-6.3093	-2.00126	2016
topico46	process_gender	4.4532	-5.9508	-1.7892	2016
topico46	paid_unpaid	4.4528	-6.4746	-2.10364	2016
topico46	caregiving	4.4478	-6.5302	-2.139	2016
topico46	elder	4.4452	-5.5347	-1.54274	2016
topico46	tabloid	4.4326	-6.6544	-2.2196	2016
topico46	family_care	4.4314	-6.6002	-2.18756	2016
topico46	ill	4.422	-6.1308	-1.90968	2016
topico46	women_age	4.4145	-5.8116	-1.72116	2016
topico46	women_ag	4.3919	-6.0756	-1.8886	2016
topico46	investor	4.2945	-5.4291	-1.53966	2016
topico46	paternal	4.3023	-5.4886	-1.57224	2016
topico46	fall	4.1228	-4.4676	-1.03144	2016
topico46	loss	4.09	-4.3524	-0.97544	2016
topico46	gender_age	3.6989	-4.9189	-1.47178	2016
topico46	life	2.9562	-4.2722	-1.38084	2016
topico46	young	3.242	-4.7095	-1.5289	2016
topico46	long_term	3.1329	-5.2966	-1.9248	2016
topico46	home	2.6344	-5.1622	-2.04356	2016
topico46	live	2.1035	-5.0637	-2.19682	2016
topico46	time	1.4629	-5.2021	-2.5361	2016
topico46	support	1.4134	-5.2004	-2.55488	2016
topico46	adult	1.844	-5.5179	-2.57314	2016
topico47	bisexual	4.9293	-3.7303	-0.26646	2016
topico47	bisexuality	4.9249	-3.9493	-0.39962	2016
topico47	transition	4.9067	-2.8491	0.25322	2016
topico47	hiv_aid	4.9006	-4.2118	-0.56684	2016
topico47	ma	4.8832	-4.64	-0.83072	2016
topico47	award	4.8804	-4.471	-0.73044	2016
topico47	aid	4.8757	-3.4877	-0.14234	2016
topico47	venue	4.8278	-5.1387	-1.1521	2016
topico47	bystander_intervention	4.8229	-5.7095	-1.49654	2016
topico47	hebrew	4.818	-5.5493	-1.40238	2016
topico47	gender_transition	4.8123	-5.7502	-1.5252	2016
topico47	aor	4.8026	-5.871	-1.60156	2016
topico47	wisdom	4.8004	-5.3568	-1.29392	2016
topico47	safer_sex	4.8001	-5.7008	-1.50044	2016
topico47	hiv_transmission	4.7988	-5.8202	-1.5726	2016
topico47	lgbt_right	4.7976	-5.9041	-1.62342	2016
topico47	estonia	4.7904	-5.8891	-1.6173	2016
topico47	spirituality	4.7774	-4.7837	-0.95926	2016
topico47	sexual_orientation	4.7755	-3.2731	-0.05366	2016
topico47	commercial_sex	4.7735	-5.9475	-1.6591	2016
topico47	glb	4.7717	-6.0686	-1.73248	2016
topico47	bisexual_identity	4.7682	-5.9755	-1.67802	2016
topico47	hiv	4.767	-4.0341	-0.51366	2016
topico47	child_sexual	4.7624	-5.9122	-1.64236	2016
topico47	estonian	4.7468	-6.0849	-1.75222	2016
topico47	use_condom	4.7435	-6.1303	-1.78078	2016
topico47	homophobic_bully	4.7366	-6.2205	-1.83766	2016
topico47	small_group	4.7356	-6.1736	-1.80992	2016
topico47	political_ideology	4.7298	-6.1264	-1.78392	2016
topico47	los_angele	4.7279	-6.0679	-1.74958	2016
topico47	sexual_behavior	4.6909	-4.1185	-0.59474	2016
topico47	life_history	4.7148	-5.4822	-1.4034	2016
topico47	participative	4.7233	-5.8928	-1.64636	2016
topico47	connected	4.7011	-5.6196	-1.49132	2016
topico47	spiritual	4.6043	-4.7038	-0.98056	2016
topico47	condom_use	4.5898	-4.6746	-0.96884	2016
topico47	tolerant	4.6741	-5.645	-1.51736	2016
topico47	bisexual_man	4.6264	-5.4489	-1.41878	2016
topico47	california	4.5475	-5.3388	-1.38428	2016
topico47	prevention_program	4.465	-5.3843	-1.44458	2016
topico47	epidemic	4.5493	-5.5723	-1.52366	2016
topico47	prevention	4.0129	-4.881	-1.32344	2016
topico47	orientation	3.4368	-4.4736	-1.30944	2016
topico47	people	2.4654	-4.6877	-1.82646	2016
topico47	heterosexual	3.1361	-5.2569	-1.8997	2016
topico47	behavior	1.6948	-5.1377	-2.4047	2016
topico47	individual	1.3694	-5.3271	-2.6485	2016
topico47	participant	1.3399	-5.5943	-2.82062	2016
topico47	include	0.7748	-5.5869	-3.04222	2016
topico48	workshop	4.0653	-5.3437	-1.5801	2016
topico48	lgbt	4.0569	-4.8452	-1.28436	2016
topico48	programme	4.0314	-4.0217	-0.80046	2016
topico48	educator	4.0137	-4.826	-1.29012	2016
topico48	sexual_gender	4.0094	-6.0127	-2.00386	2016
topico48	pedagogi	3.9959	-6.2455	-2.14894	2016
topico48	trans_gender	3.9871	-6.5038	-2.30744	2016
topico48	inclusive	3.9684	-4.6858	-1.22412	2016
topico48	lesbian_gay_bisexual_transgend	3.9668	-6.3564	-2.22712	2016
topico48	initiative	3.9584	-4.2603	-0.97282	2016
topico48	critical_think	3.9567	-6.6822	-2.42664	2016
topico48	social_work	3.9559	-5.855	-1.93064	2016
topico48	black_lesbian	3.9513	-6.7615	-2.47638	2016
topico48	hijra	3.9454	-6.8313	-2.52062	2016
topico48	collaborative	3.9341	-5.2394	-1.57	2016
topico48	community	3.9305	-2.9567	-0.20182	2016
topico48	sexual_orientation_gender_identity	3.9302	-6.5192	-2.33944	2016
topico48	pedagogical	3.9007	-5.2814	-1.60856	2016
topico48	trans_youth	3.9003	-7.0967	-2.6979	2016
topico48	photovoice	3.8943	-7.1324	-2.72172	2016
topico48	advocacy	3.8905	-5.2011	-1.56446	2016
topico48	seminar	3.8859	-6.5623	-2.38302	2016
topico48	white_privilege	3.8835	-7.1728	-2.75028	2016
topico48	lgbt_community	3.8813	-6.8954	-2.58472	2016
topico48	intersecting_identitie	3.8698	-7.2526	-2.80364	2016
topico48	educational_policy	3.869	-7.1515	-2.7433	2016
topico48	manchester	3.868	-7.1824	-2.76224	2016
topico48	address_gender	3.8617	-6.3474	-2.26376	2016
topico48	lesbian_gay_bisexual_transgender	3.8609	-5.303	-1.63744	2016
topico48	wgs	3.8597	-7.2853	-2.8273	2016
topico48	practitioner	3.8379	-4.7692	-1.32636	2016
topico48	focus_group	3.8114	-5.3697	-1.69726	2016
topico48	addressing_gender	3.8194	-6.2669	-2.23238	2016
topico48	community_bas	3.7611	-5.9962	-2.09328	2016
topico48	advocate	3.533	-4.9802	-1.57492	2016
topico48	interview_data	3.6499	-6.1265	-2.21594	2016
topico48	implement	3.3144	-4.8828	-1.60392	2016
topico48	dialogue	3.3976	-5.2864	-1.8128	2016
topico48	challenge	2.7128	-4.1314	-1.39372	2016
topico48	in_depth	3.4164	-5.7055	-2.05674	2016
topico48	guidance	3.6522	-6.2391	-2.28258	2016
topico48	train	3.2134	-5.6579	-2.10938	2016
topico48	intervention	2.3886	-4.7567	-1.89858	2016
topico48	need	2.126	-4.6877	-1.96222	2016
topico48	practice	1.9653	-4.5376	-1.93644	2016
topico48	develop	2.1061	-4.7849	-2.0285	2016
topico48	framework	2.3588	-5.0789	-2.10382	2016
topico48	approach	2.2236	-4.9803	-2.09874	2016
topico48	empower	3.068	-5.6748	-2.17768	2016
topico48	outline	2.8767	-5.5463	-2.1771	2016
topico48	learn	2.384	-5.261	-2.203	2016
topico48	tool	2.5435	-5.4008	-2.22308	2016
topico48	support	1.6193	-4.9944	-2.34892	2016
topico48	development	1.8428	-5.1323	-2.34226	2016
topico48	participant	1.7918	-5.1424	-2.36872	2016
topico48	address	1.8803	-5.2123	-2.37526	2016
topico48	identify	1.6691	-5.1471	-2.42062	2016
topico48	create	1.8622	-5.2666	-2.41508	2016
topico48	include	1.189	-5.1726	-2.62796	2016
topico48	describe	1.8116	-5.2736	-2.43952	2016
topico49	preference	4.6076	-3.1957	-0.07438	2016
topico49	driver	4.6067	-4.0401	-0.58138	2016
topico49	suicide	4.5917	-4.4293	-0.8209	2016
topico49	car	4.56	-4.7814	-1.04484	2016
topico49	prefer	4.539	-4.2628	-0.74208	2016
topico49	risk_perception	4.5316	-5.5639	-1.5257	2016
topico49	workersa	4.5243	-5.6068	-1.55436	2016
topico49	drive	4.5232	-3.4035	-0.23282	2016
topico49	son_preference	4.5197	-5.7908	-1.6666	2016
topico49	preferenc	4.5182	-5.1981	-1.31158	2016
topico49	board_gender_diversity	4.5075	-5.9164	-1.74684	2016
topico49	endowment	4.5056	-5.6391	-1.58122	2016
topico49	road	4.5053	-5.1678	-1.29856	2016
topico49	choice	4.5008	-2.9147	0.0515	2016
topico49	vehicle	4.4956	-4.8003	-1.08194	2016
topico49	driving	4.4953	-6.0382	-1.8248	2016
topico49	passenger	4.4784	-6.1317	-1.88766	2016
topico49	female_face	4.473	-6.2138	-1.93908	2016
topico49	suicide_risk	4.4648	-6.2963	-1.99186	2016
topico49	suicide_rate	4.4594	-6.3435	-2.02234	2016
topico49	gender_preference	4.4383	-6.4225	-2.07818	2016
topico49	face_gender	4.4373	-6.2482	-1.974	2016
topico49	crash	4.4343	-5.6191	-1.59774	2016
topico49	male_face	4.4333	-6.4483	-2.09566	2016
topico49	affordance	4.4311	-6.4681	-2.10842	2016
topico49	collision	4.429	-6.456	-2.102	2016
topico49	field_experiment	4.4245	-6.3393	-2.03378	2016
topico49	proximity	4.409	-5.5816	-1.58536	2016
topico49	biomarker	4.406	-6.329	-2.035	2016
topico49	preferred	4.4042	-5.5545	-1.57102	2016
topico49	tax	4.3958	-5.5737	-1.5859	2016
topico49	choose	4.2131	-3.7644	-0.5734	2016
topico49	decision	4.1642	-3.392	-0.36952	2016
topico49	age_gender	4.2204	-4.2718	-0.87492	2016
topico49	risky	4.2639	-5.0984	-1.35348	2016
topico49	dataset	4.2239	-5.0695	-1.35214	2016
topico49	saving	4.2911	-5.8565	-1.79746	2016
topico49	age_gend	4.1219	-5.4501	-1.6213	2016
topico49	risk	3.3587	-3.9084	-1.00156	2016
topico49	save	4.1746	-5.7391	-1.77362	2016
topico49	head	3.7953	-5.2256	-1.61724	2016
topico49	probability	3.597	-4.9646	-1.53996	2016
topico49	decision_mak	3.0617	-5.2963	-1.9531	2016
topico49	gender_difference	1.6358	-4.8121	-2.23294	2016
topico49	factor	1.6536	-5.3477	-2.54718	2016
topico49	type	1.6817	-5.3552	-2.54044	2016
topico49	low	1.6096	-5.5861	-2.70782	2016
topico49	influence	0.9724	-5.5824	-2.96048	2016
topico49	high	1.309	-5.5881	-2.82926	2016
topico50	prejudice	4.3719	-4.2641	-0.8097	2016
topico50	sexism	4.3546	-4.1249	-0.7331	2016
topico50	temperament	4.3427	-5.4661	-1.54258	2016
topico50	motivation	4.3337	-3.467	-0.34672	2016
topico50	self_regulation	4.3145	-5.867	-1.7944	2016
topico50	tolerance	4.3112	-5.04	-1.29952	2016
topico50	sexual_prejudice	4.3091	-5.9196	-1.82812	2016
topico50	intention	4.3028	-3.7095	-0.50458	2016
topico50	optimism	4.2903	-5.6268	-1.65996	2016
topico50	homework	4.2832	-6.1193	-1.9583	2016
topico50	cohesion	4.2759	-5.9072	-1.83396	2016
topico50	manipulation	4.2683	-5.2822	-1.462	2016
topico50	belief	4.2644	-3.3199	-0.28618	2016
topico50	sensation_seek	4.262	-6.2533	-2.04718	2016
topico50	religiousness	4.2535	-6.4323	-2.15798	2016
topico50	negative_affect	4.2501	-5.7587	-1.75518	2016
topico50	autonomic	4.2302	-6.5961	-2.26558	2016
topico50	male_participant	4.2231	-5.5264	-1.6266	2016
topico50	prediction	4.2185	-5.4512	-1.58332	2016
topico50	subjective_norm	4.2079	-6.5795	-2.26454	2016
topico50	female_participant	4.1998	-5.1898	-1.43396	2016
topico50	adaptability	4.1974	-6.7626	-2.3786	2016
topico50	planned_behavior	4.1821	-6.7605	-2.38346	2016
topico50	expectancy_value	4.1634	-6.8972	-2.47296	2016
topico50	honesty	4.1618	-6.6874	-2.34772	2016
topico50	perceived_control	4.1606	-6.6446	-2.32252	2016
topico50	heart_rate	4.1535	-6.187	-2.0508	2016
topico50	men_show	4.1499	-6.7189	-2.37138	2016
topico50	typically_develop	4.1449	-6.9786	-2.5292	2016
topico50	mrt	4.1402	-7.0279	-2.56066	2016
topico50	sexist	4.1308	-5.0236	-1.36184	2016
topico50	studies_examined	4.1384	-6.6429	-2.33038	2016
topico50	indirect_effect	4.1025	-5.6831	-1.76886	2016
topico50	risk_tak	4.0783	-5.3603	-1.58486	2016
topico50	individual_difference	4.0685	-5.2561	-1.52626	2016
topico50	scenario	3.9118	-4.7401	-1.27934	2016
topico50	tendency	3.8324	-4.4155	-1.11634	2016
topico50	cognitive	3.8632	-4.6966	-1.27268	2016
topico50	social_interaction	4.0264	-5.9074	-1.93388	2016
topico50	behavior	3.4256	-3.4069	-0.6739	2016
topico50	confrontation	4.0144	-5.9007	-1.93466	2016
topico50	situational	3.876	-5.745	-1.8966	2016
topico50	behavioral	3.5036	-5.3101	-1.78462	2016
topico50	motivate	3.48	-5.3847	-1.83882	2016
topico50	violation	3.6353	-5.6056	-1.90924	2016
topico50	gender_difference	1.8668	-4.581	-2.00188	2016
topico50	behavioural	3.8058	-5.785	-1.94868	2016
topico50	predict	2.4214	-5.1628	-2.12912	2016
topico50	attitude	2.0841	-5.1029	-2.2281	2016
topico50	efficacy	3.0171	-5.4879	-2.0859	2016
topico50	high	1.7788	-5.1183	-2.35946	2016
topico50	individual	1.3567	-5.3397	-2.66114	2016
topico50	perceive	1.8028	-5.4607	-2.5553	2016
topico50	explain	1.7352	-5.5275	-2.62242	2016
topico50	participant	1.4099	-5.5242	-2.75056	2016
topico50	perception	1.4367	-5.5399	-2.74926	2016
topico51	test	4.4905	-3.9952	-0.60092	2016
topico51	stereotype	4.4795	-2.5688	0.25052	2016
topico51	hotel	4.4783	-5.5764	-1.55452	2016
topico51	gender_stereotype	4.4664	-3.9045	-0.55614	2016
topico51	behavioral_intention	4.4453	-5.5908	-1.57636	2016
topico51	library	4.444	-5.1899	-1.33634	2016
topico51	solve	4.4407	-5.0895	-1.27742	2016
topico51	simulation	4.4302	-5.2534	-1.37996	2016
topico51	reasoning	4.4268	-5.5335	-1.54938	2016
topico51	motor	4.4051	-5.363	-1.45576	2016
topico51	overconfidence	4.4028	-6.3265	-2.03478	2016
topico51	role_stereotype	4.3823	-6.3437	-2.0533	2016
topico51	stereotypes_gender	4.3639	-6.3506	-2.0648	2016
topico51	verbal	4.3607	-4.9407	-1.22014	2016
topico51	cooperation	4.3587	-5.3283	-1.4535	2016
topico51	gender_stereotyp	4.3583	-5.6515	-1.64758	2016
topico51	groups_gender	4.351	-6.2251	-1.99466	2016
topico51	elementary	4.3506	-6.1531	-1.95162	2016
topico51	skill	4.3502	-3.4777	-0.34654	2016
topico51	bonus	4.3466	-6.5634	-2.1994	2016
topico51	differences_performance	4.3406	-6.5311	-2.18242	2016
topico51	experimental_condition	4.3387	-6.5169	-2.17466	2016
topico51	swing	4.3356	-6.5912	-2.22048	2016
topico51	amp	4.3343	-6.661	-2.26288	2016
topico51	motor_skill	4.3343	-6.7331	-2.30614	2016
topico51	students_higher	4.3327	-6.5053	-2.1701	2016
topico51	information_system	4.3292	-6.6301	-2.24638	2016
topico51	students_participat	4.3191	-6.5647	-2.21118	2016
topico51	mistake	4.3124	-6.6263	-2.25082	2016
topico51	single_sex	4.3101	-5.913	-1.82376	2016
topico51	outperform	4.2921	-5.9417	-1.84818	2016
topico51	experimental	4.1672	-4.6064	-1.09696	2016
topico51	instruction	4.1874	-4.9913	-1.31982	2016
topico51	similar_gender	4.3061	-6.404	-2.11996	2016
topico51	upper	4.2549	-6.0686	-1.9392	2016
topico51	measurement	4.0094	-4.4678	-1.07692	2016
topico51	muscle	4.1532	-5.5716	-1.68168	2016
topico51	coordination	4.2634	-6.1654	-1.99388	2016
topico51	software	4.1329	-5.5714	-1.68968	2016
topico51	calculation	4.2617	-6.2078	-2.02	2016
topico51	ability	3.6272	-4.065	-0.98812	2016
topico51	modeling	4.1695	-6.0616	-1.96916	2016
topico51	realistic	4.1619	-6.0558	-1.96872	2016
topico51	strength	3.3504	-4.9651	-1.6389	2016
topico51	interactive	3.7263	-5.7358	-1.95096	2016
topico51	group	2.2614	-4.6184	-1.86648	2016
topico51	design	2.576	-4.8915	-1.9045	2016
topico51	knowledge	2.3705	-5.0069	-2.05594	2016
topico51	system	2.1608	-4.9652	-2.1148	2016
topico51	gender_difference	1.7109	-4.7369	-2.15778	2016
topico51	scheme	3.493	-5.7172	-2.03312	2016
topico51	males_female	2.5981	-5.3252	-2.15588	2016
topico51	performance	1.8092	-5.2154	-2.40556	2016
topico51	style	2.4895	-5.5034	-2.30624	2016
topico51	learn	2.142	-5.503	-2.445	2016
topico51	activity	1.5675	-5.439	-2.6364	2016
topico51	value	1.458	-5.4531	-2.68866	2016
topico52	greek	4.911	-4.2659	-0.59514	2016
topico52	dysphoria	4.9044	-4.8358	-0.93972	2016
topico52	stalk	4.9019	-4.8787	-0.96646	2016
topico52	malaysian	4.8822	-4.5661	-0.78678	2016
topico52	malaysia	4.8816	-4.2279	-0.5841	2016
topico52	request	4.8761	-4.5539	-0.7819	2016
topico52	gid	4.8758	-5.2421	-1.19494	2016
topico52	dsm	4.8742	-5.0158	-1.0598	2016
topico52	gender_dysphoria	4.8704	-4.8853	-0.98302	2016
topico52	greece	4.8657	-4.8125	-0.94122	2016
topico52	conversion	4.8493	-5.349	-1.26968	2016
topico52	appointment	4.8444	-4.9914	-1.05708	2016
topico52	identity_disorder	4.8402	-5.6374	-1.44636	2016
topico52	financial_performance	4.8241	-5.2987	-1.24958	2016
topico52	reform	4.8209	-3.31	-0.05764	2016
topico52	socialisation	4.8146	-5.5511	-1.40482	2016
topico52	natal	4.8088	-5.5853	-1.42766	2016
topico52	ottoman	4.8069	-5.8544	-1.58988	2016
topico52	reflective	4.8062	-4.8981	-1.01638	2016
topico52	service_provision	4.8003	-5.8083	-1.56486	2016
topico52	innovativeness	4.7974	-5.948	-1.64984	2016
topico52	digital_media	4.7858	-5.3834	-1.31572	2016
topico52	gender_identity_disorder	4.7833	-6.0593	-1.72226	2016
topico52	breadwinner	4.7706	-5.0289	-1.1091	2016
topico52	transgender_gender	4.7651	-6.0406	-1.71832	2016
topico52	tokenism	4.7591	-5.8272	-1.59268	2016
topico52	somali	4.7525	-6.2054	-1.82224	2016
topico52	volatility	4.7515	-5.9849	-1.69034	2016
topico52	apa	4.7346	-6.0037	-1.70838	2016
topico52	non_linear	4.7332	-6.0895	-1.76042	2016
topico52	gender_diversity	4.6829	-3.9537	-0.49906	2016
topico52	female_participation	4.7086	-5.6873	-1.52894	2016
topico52	affirmation	4.6573	-5.1986	-1.25624	2016
topico52	designate	4.6836	-5.5443	-1.45314	2016
topico52	unity	4.653	-5.4042	-1.38132	2016
topico52	consensus	4.5317	-4.7383	-1.0303	2016
topico52	scarce	4.5884	-5.0517	-1.19566	2016
topico52	red	4.6374	-5.3424	-1.35048	2016
topico52	constitution	4.4459	-4.7507	-1.07206	2016
topico52	whole	4.4713	-5.1263	-1.28726	2016
topico52	extant	4.4742	-5.5293	-1.5279	2016
topico52	entity	4.1334	-5.4596	-1.6224	2016
topico52	person	2.5867	-5.1006	-2.02568	2016
topico52	actor	3.1058	-5.2372	-1.9	2016
topico52	state	1.9278	-5.0089	-2.23422	2016
topico52	provide	1.5998	-5.0955	-2.41738	2016
topico52	change	2.487	-5.3588	-2.22048	2016
topico53	psychological_distress	4.316	-4.6327	-1.05322	2016
topico53	alcohol_use	4.3114	-4.6182	-1.04636	2016
topico53	drink	4.3094	-4.8251	-1.1713	2016
topico53	emerging_adult	4.3084	-4.9176	-1.2272	2016
topico53	alcohol_consumption	4.3025	-5.0373	-1.30138	2016
topico53	drinking	4.2987	-5.2279	-1.41726	2016
topico53	alcohol	4.2951	-4.6272	-1.05828	2016
topico53	distress	4.2893	-4.3667	-0.9043	2016
topico53	cope	4.2883	-4.0593	-0.72026	2016
topico53	coping_strategie	4.2873	-4.9432	-1.251	2016
topico53	csr	4.2849	-5.514	-1.59444	2016
topico53	suicidal_ideation	4.2747	-5.5386	-1.61328	2016
topico53	social_support	4.2651	-4.2802	-0.86208	2016
topico53	gambling	4.2595	-5.5895	-1.6499	2016
topico53	perceived_stress	4.2372	-6.063	-1.94292	2016
topico53	overweight_obese	4.2198	-6.2123	-2.03946	2016
topico53	life_event	4.2184	-6.0666	-1.9526	2016
topico53	coping_strategi	4.2111	-6.2763	-2.08134	2016
topico53	heavy_drink	4.2082	-6.3997	-2.15654	2016
