term	Category	Freq	Term	Total	loglift	logprob	prob
25865	topico85	15.421111	mfi	16.724497	4.757599831	-7.256000042	-2.450560093
33134	topico85	13.721611	leads_higher	14.894787	4.756700039	-7.372700214	-2.520940113
26709	topico85	13.778184	institutional_constraint	14.9799795	4.755099773	-7.368599892	-2.519120026
2501	topico85	44.905293	outa	48.901745	4.753499985	-6.187200069	-1.810920048
28189	topico85	75.32455	risk_aversion	82.34712	4.749599934	-5.66989994	-1.502099991
34330	topico85	10.565118	professional_social	11.553634	4.749300003	-7.634200096	-2.680800056
33406	topico85	23.41527	sara	25.666126	4.747000217	-6.838300228	-2.20418005
23568	topico85	12.7022505	social_sphere	14.126757	4.732500076	-7.44990015	-2.57694006
5053	topico85	205.18738	compensation	228.67896	4.730400085	-4.66779995	-0.908519936
33622	topico85	18.954508	dehumanization	21.16703	4.728300095	-7.049699783	-2.338499832
13937	topico85	32.874092	rally	36.76642	4.726799965	-6.499000072	-2.008680058
24469	topico85	16.30341	wealth_gap	18.249117	4.725999832	-7.200300217	-2.429780197
29430	topico85	20.889732	representation_board	23.437723	4.723700047	-6.952499866	-2.282019901
17942	topico85	71.73297	judiciary	81.04664	4.716700077	-5.718800068	-1.54460001
9942	topico85	30.05629	earnings_inequality	33.911606	4.718100071	-6.588600159	-2.065920067
34121	topico85	41.115177	board_gender	47.477325	4.694900036	-6.275300026	-1.887220001
11313	topico85	67.82791	tournament	81.060425	4.66050005	-5.774700165	-1.600620079
31860	topico85	20.852747	firms_female	23.578367	4.715899944	-6.954199791	-2.286159897
4143	topico85	24.53807	composite_indicator	28.307278	4.695899963	-6.791500092	-2.19654007
7822	topico85	229.71645	director	412.4649	4.253399849	-4.554900169	-1.031580162
34490	topico85	24.250702	bout	28.560238	4.675199986	-6.803299904	-2.211899948
9228	topico85	284.60983	board	584.5432	4.118999958	-4.340600014	-0.956760025
24199	topico85	35.365494	holiday	45.564312	4.585400105	-6.426000118	-2.021440029
10479	topico85	81.21281	burnout	129.52682	4.371900082	-5.594600201	-1.608000088
4187	topico85	27.74024	coup	33.939716	4.637000084	-6.668799877	-2.146479893
26166	topico85	24.673632	gambling_problem	29.226435	4.669400215	-6.785999775	-2.203839779
9568	topico85	31.499092	jazz	41.852856	4.554500103	-6.541800022	-2.103279972
1478	topico85	183.05388	judge	520.4914	3.793800116	-4.781899929	-1.351619911
6112	topico85	78.14012	penalty	160.84557	4.116799831	-5.633200169	-1.733200169
9870	topico85	52.598915	ontario	90.68562	4.294000149	-6.028999805	-1.899799824
5622	topico85	130.25002	corporate	367.25278	3.802200079	-5.122300148	-1.552500057
541	topico85	109.742966	officer	285.83978	3.881500006	-5.293600082	-1.623560047
1643	topico85	75.33266	ceo	170.09259	4.024300098	-5.669799805	-1.792159843
17325	topico85	60.66838	premium	125.055855	4.115399837	-5.886300087	-1.885620117
913	topico85	92.45364	executive	276.6034	3.742899895	-5.465000153	-1.781840134
26478	topico85	41.275513	boardroom	68.992805	4.324999809	-6.271399975	-2.032840061
11741	topico85	78.596855	efficiency	241.7446	3.715199947	-5.627399921	-1.890359974
14363	topico85	41.435265	horizontal	72.57076	4.278299809	-6.26760006	-2.049240112
3078	topico85	69.73547	salary	256.20837	3.537499905	-5.747000217	-2.033200169
10633	topico85	36.68507	attorney	58.58202	4.370699883	-6.38929987	-2.085299969
2488	topico85	118.99611	act	1608.4092	2.2348001	-5.212600231	-2.233640099
1803	topico85	80.7718	financial	623.2373	2.795399904	-5.60010004	-2.241900063
2972	topico85	66.46773	real	533.7832	2.755500078	-5.795000076	-2.374800014
5076	topico85	57.031487	asset	302.7865	3.169300079	-5.94810009	-2.301140022
1292	topico85	95.351395	performance	2506.2034	1.569800019	-5.43419981	-2.632599878
195	topico85	101.3023	level	3544.393	1.283699989	-5.373600006	-2.710680008
54	topico85	85.413666	value	2819.0903	1.342100024	-5.544199944	-2.789679956
150	topico85	68.44238	good	1981.4349	1.473199964	-5.765699863	-2.870139933
1049	topico85	58.984318	firm	1014.53613	1.993800044	-5.914400101	-2.751120043
59	topico85	62.508644	case	3458.6187	0.825399995	-5.856400013	-3.18368001
11599	topico86	220.94168	prim	222.61792	4.26210022	-5.162899971	-1.392899895
480	topico86	64.86882	erp	65.504135	4.259900093	-6.388400078	-2.129080009
27696	topico86	47.77758	daughtersa	48.33079	4.258200169	-6.694200039	-2.313239956
15988	topico86	88.882225	facial_expression	89.940765	4.257800102	-6.073500156	-1.940980053
13325	topico86	84.600136	philip	86.02916	4.252900124	-6.122900009	-1.972579956
13323	topico86	31.764433	katherine_philip	32.317646	4.252399921	-7.102399826	-2.560479927
30422	topico86	33.825336	processing_gender	34.416584	4.252299786	-7.039599895	-2.522840023
33794	topico86	22.93534	animacy	23.517847	4.244599819	-7.428100109	-2.759020138
30043	topico86	33.80827	morphosyntactic	34.679153	4.24420023	-7.040100098	-2.526379967
17478	topico86	22.382973	semantic_gender	22.960222	4.24420023	-7.452499866	-2.773819828
16920	topico86	57.331623	retrieval	58.83398	4.243800163	-6.511899948	-2.209619904
490	topico86	20.572199	judgment_task	21.150896	4.241899967	-7.536900043	-2.825380039
17475	topico86	39.760353	natural_gender	40.902187	4.241399765	-6.877900124	-2.430180168
17472	topico86	18.720274	cross_linguistic	19.338366	4.237199783	-7.631199837	-2.883839989
19210	topico86	16.436647	pronominal	17.018738	4.234899998	-7.761300087	-2.962820053
10050	topico86	18.693335	second_experiment	19.360119	4.234600067	-7.632599831	-2.885719872
34344	topico86	14.232071	mid_siz	14.785781	4.231500149	-7.90530014	-3.050580025
32403	topico86	14.228183	recognition_task	14.7857685	4.231200218	-7.905600071	-3.050879955
14962	topico86	30.06039	self_sexualization	31.45727	4.224199772	-7.157599926	-2.604880047
18698	topico86	14.361389	experiment_test	15.067229	4.221700191	-7.896299839	-3.049099827
7296	topico86	11.7296915	experimental_sett	12.306435	4.221700191	-8.09869957	-3.170539665
26026	topico86	12.374135	experiments_test	12.996926	4.220600128	-8.045200348	-3.138880157
2412	topico86	144.33688	ms	152.72765	4.213200092	-5.588600159	-1.667880058
18253	topico86	9.116688	task_woman	9.694167	4.208300114	-8.350700378	-3.327100182
1773	topico86	38.790955	experiment_participant	41.267673	4.207799911	-6.902599812	-2.458439922
31097	topico86	13.613388	differences_visual	14.512303	4.205699921	-7.949699879	-3.087539959
8934	topico86	27.43004	hemispheric	29.280136	4.204400063	-7.249199867	-2.667759895
17519	topico86	23.873543	syllable	25.551144	4.20179987	-7.388000011	-2.752080059
491	topico86	57.948944	latency	62.177906	4.199200153	-6.501200199	-2.221040058
15813	topico86	28.660652	visuospatial	30.913635	4.193999767	-7.205299854	-2.645580006
3471	topico86	476.86432	cue	527.70953	4.168399811	-4.393599987	-0.968800068
96	topico86	305.41464	processing	339.96295	4.162499905	-4.839099884	-1.238459969
1831	topico86	799.85535	experiment	981.0694	4.065499783	-3.876399994	-0.699640083
22221	topico86	33.882168	encoding	36.76876	4.187900066	-7.037899971	-2.547579956
1843	topico86	139.49431	prime	161.194	4.125100136	-5.622799873	-1.72363987
11596	topico86	125.2191	facial	144.48782	4.12650013	-5.730700016	-1.787819958
13280	topico86	73.034256	stereotypical_gender	82.16037	4.151899815	-6.269899845	-2.101179981
2421	topico86	401.01407	stimulus	496.13077	4.056799889	-4.566800117	-1.117360115
14165	topico86	161.74039	humor	195.3339	4.080999851	-5.47480011	-1.652480125
465	topico86	456.36288	agreement	609.8007	3.979799986	-4.4375	-1.070580006
7874	topico86	70.52815	auditory	81.85344	4.120800018	-6.304800034	-2.134560013
1138	topico86	1101.7532	task	1712.675	3.828500032	-3.556099892	-0.602259922
13697	topico86	117.28412	mismatch	146.04729	4.050300121	-5.796199799	-1.857599831
7543	topico86	67.69592	reaction_time	81.136116	4.088600159	-6.345799923	-2.17203989
493	topico86	75.012146	morphological	94.197136	4.041900158	-6.243100166	-2.129100037
5375	topico86	130.2515	perceptual	188.14685	3.901900053	-5.691299915	-1.854019928
14202	topico86	140.253	activate	209.6729	3.867599964	-5.617300034	-1.823340034
6387	topico86	216.82062	classification	393.81976	3.672800064	-5.18170023	-1.639900112
1979	topico86	181.74068	accuracy	315.30023	3.718699932	-5.358200073	-1.727440071
233	topico86	688.02	face	1989.7161	3.207700014	-4.02699995	-1.133119965
6942	topico86	59.506126	gender_identification	76.402695	4.01970005	-6.474699974	-2.276939964
3735	topico86	221.02914	visual	672.0126	3.157700062	-5.162499905	-1.834419918
481	topico86	341.7402	feature	1404.1683	2.85649991	-4.726699829	-1.693419933
103	topico86	169.24924	speaker	445.4692	3.30189991	-5.429399967	-1.936880016
7533	topico86	117.88466	salience	246.6176	3.531500101	-5.791100025	-2.062059975
1061	topico86	490.8847	process	4368.5234	2.083699942	-4.364600182	-1.785280132
471	topico86	323.57437	condition	2098.064	2.400300026	-4.781400204	-1.908720112
85	topico86	280.56827	information	1590.0762	2.535000086	-4.923999786	-1.940399837
87	topico86	257.09753	language	1722.3286	2.3677001	-5.011300087	-2.059700012
1828	topico86	206.07652	effect	1023.315	2.667099953	-5.232500076	-2.072660065
1537	topico86	154.36343	judgment	566.014	2.970400095	-5.521500111	-2.124740028
1452	topico86	148.66086	neutral	525.52924	3.006900072	-5.559100151	-2.132700062
4212	topico86	145.67715	picture	584.06683	2.881000042	-5.579400063	-2.195240021
850	topico86	218.94331	response	2593.7856	1.797600031	-5.171999931	-2.384159946
329	topico86	199.47855	stereotype	2296.4385	1.826300025	-5.265100002	-2.428539991
506	topico86	203.72682	show	3961.305	1.302099943	-5.243999958	-2.625559998
165	topico86	187.11386	subject	2524.489	1.667600036	-5.329100132	-2.530420065
848	topico86	181.54575	participant	2785.3179	1.539100051	-5.359300137	-2.599940062
5175	topico86	168.97665	bias	1717.7375	1.950700045	-5.431000233	-2.478320122
1000	topico86	168.58113	present	2757.184	1.47510004	-5.433400154	-2.670000076
970	topico86	161.92834	target	1719.2639	1.907199979	-5.473599911	-2.521279955
1168	topico86	160.35547	investigate	3038.2893	1.327999949	-5.483399868	-2.758839941
273	topico86	159.05597	affect	2940.4705	1.352599978	-5.491499901	-2.753859949
287	topico86	159.42123	influence	4064.6165	1.031100035	-5.489200115	-2.881080055
26601	topico87	42.582455	ipo	43.140785	4.840899944	-6.22510004	-1.798700047
32003	topico87	47.515385	board_director	48.234947	4.838900089	-6.115499973	-1.733739948
654	topico87	53.665337	haiti	54.651104	4.835700035	-5.993800163	-1.662000084
31795	topico87	25.495094	relationship_conflict	26.076511	4.831299782	-6.738100052	-2.110340118
30409	topico87	15.806963	participation_sport	16.367908	4.818999767	-7.216100216	-2.402060223
34755	topico87	14.659304	factorsa	15.212972	4.816800117	-7.291500092	-2.448180008
23219	topico87	79.39098	corporate_board	83.06203	4.808700085	-5.602200031	-1.437839985
17645	topico87	60.748962	haitian	63.73767	4.805900097	-5.869800091	-1.599520016
15672	topico87	19.21681	cardiovascular_diseas	20.21395	4.803299904	-7.020800114	-2.291160107
18578	topico87	32.300346	agentic_communal	34.06718	4.800600052	-6.50150013	-1.980660057
33145	topico87	31.161358	motivational_belief	33.137085	4.792399883	-6.537399769	-2.005479908
32299	topico87	15.510584	mnc	16.538767	4.789700031	-7.235099792	-2.425179863
15183	topico87	52.182995	successor	55.944923	4.78429985	-6.021800041	-1.699360085
18607	topico87	15.934448	educational_programme	17.165043	4.779500008	-7.208099842	-2.413059902
34255	topico87	22.960545	stock_exchange	24.825357	4.775800228	-6.84280014	-2.195359993
7432	topico87	53.435516	career_success	58.10081	4.770199776	-5.998099804	-1.690779972
18203	topico87	13.779245	hiring_woman	15.016863	4.76789999	-7.35340023	-2.504880142
20138	topico87	15.003211	unexplained_gender_pay_gap	16.384764	4.765799999	-7.268300056	-2.454660034
16192	topico87	51.292248	malay	56.319187	4.760399818	-6.039000034	-1.719240093
15256	topico87	10.961557	diagnostic_interview	12.060299	4.758399963	-7.58220005	-2.645960045
11567	topico87	81.101746	psychosis	89.29767	4.757599831	-5.580900192	-1.445500183
11268	topico87	13.413648	unipolar	14.778671	4.756999969	-7.380300045	-2.525380039
33297	topico87	15.676164	gdp_capita	17.271461	4.756999969	-7.224400043	-2.431840038
14863	topico87	59.243626	angel	65.635155	4.751399994	-5.894899845	-1.63637991
26200	topico87	11.0747385	originality_lie	12.351975	4.744699955	-7.571899891	-2.645259953
15677	topico87	12.814735	information_individual	14.365207	4.739699841	-7.426000118	-2.559720135
26291	topico87	91.00057	female_director	102.015755	4.739600182	-5.46570015	-1.383580017
30807	topico87	10.177229	general_life	11.422108	4.738500118	-7.656400204	-2.698440075
24152	topico87	19.964382	control_variable	22.478659	4.735300064	-6.982600212	-2.295440102
32300	topico87	20.410835	subsidiary	23.254541	4.723499775	-6.960499763	-2.286899948
22968	topico87	83.53766	business_owner	96.172	4.712999821	-5.551300049	-1.445580101
5262	topico87	759.6293	company	952.25653	4.627900124	-3.343699932	-0.15505991
15182	topico87	72.92379	succession	86.225815	4.686299801	-5.687200069	-1.537800121
22946	topico87	40.482033	business_performance	47.99356	4.683700085	-6.275700092	-1.891940022
17191	topico87	29.21064	workgroup	33.937958	4.70389986	-6.602000237	-2.079640198
5989	topico87	55.076286	female_representation	69.2431	4.625	-5.967899799	-1.73073988
4678	topico87	63.909275	womena_participation	82.64381	4.59679985	-5.819099903	-1.652740002
15673	topico87	39.819622	cvd	49.185	4.642700195	-6.292200089	-1.918239975
14441	topico87	38.057262	depressive_symptomatology	47.147015	4.639699936	-6.337500095	-1.946620083
11813	topico87	144.29723	owner	226.21486	4.404300213	-5.004700184	-1.241100025
31969	topico87	33.12614	behavioural_intention	40.64293	4.649400234	-6.476299763	-2.026019764
1049	topico87	337.73303	firm	1014.53613	3.753999949	-4.154300213	-0.990980148
3543	topico87	56.94633	northern_ireland	97.00495	4.321199894	-5.934500217	-1.832220173
17654	topico87	45.80477	life_cycle	75.037285	4.360300064	-6.152200222	-1.947200108
3260	topico87	290.59637	career	1395.2928	3.285000086	-4.304599762	-1.268759823
23984	topico87	40.331715	time_use	64.48478	4.384600163	-6.279399872	-2.013799858
3941	topico87	64.94315	prescribe	154.5599	3.986799955	-5.803100109	-1.887140083
17686	topico87	84.10049	ghana	250.96814	3.76060009	-5.54460001	-1.82251997
8902	topico87	76.52316	schema	251.263	3.664999962	-5.638999939	-1.917399979
7822	topico87	94.72705	director	412.4649	3.382699966	-5.425600052	-1.902280045
1134	topico87	79.65336	percent	358.2245	3.350399971	-5.598899841	-2.019179916
4609	topico87	121.992096	business	1076.4296	2.676399946	-5.172599792	-2.032999897
19660	topico87	53.46272	agentic	129.9345	3.965800047	-5.997600079	-2.012240028
3520	topico87	101.63887	management	1083.2462	2.487600088	-5.355100155	-2.218020058
298	topico87	115.514046	role	3674.3333	1.394199967	-5.227200031	-2.578640032
9228	topico87	72.19915	board	584.5432	2.762500048	-5.697100163	-2.313260078
951	topico87	111.13291	gender_difference	4911.6753	1.065199971	-5.265799999	-2.733400011
54	topico87	93.317474	value	2819.0903	1.445700049	-5.440599918	-2.686079931
61	topico87	70.154	characteristic	1803.8799	1.606899977	-5.725900173	-2.792780113
5979	topico87	62.269928	determinant	614.7075	2.564199924	-5.845099926	-2.481379986
195	topico87	68.3461	level	3544.393	0.905399978	-5.751999855	-3.089039922
401	topico87	65.8417	find	3218.815	0.964399993	-5.789299965	-3.087819982
1099	topico87	63.788006	finding	2117.871	1.351300001	-5.821000099	-2.952080059
287	topico87	59.583416	influence	4064.6165	0.631200016	-5.889200211	-3.28104012
885	topico87	58.605278	men_woman	3130.8958	0.87559998	-5.905700207	-3.193180132
9072	topico88	226.01042	toy	227.79813	5.112199783	-4.289800167	-0.529000187
33613	topico88	31.219376	sonsa	31.772839	5.102499962	-6.26940012	-1.720640087
8853	topico88	39.571594	ukrainian	40.43453	5.098499775	-6.032299995	-1.579980087
15364	topico88	70.127365	distrust	72.25649	5.090099812	-5.460100174	-1.24002018
25836	topico88	9.786969	region_country	10.357988	5.063399792	-7.429399967	-2.432280064
27825	topico88	19.99924	reading_strategie	21.199495	5.061800003	-6.714700222	-2.004100132
14252	topico88	22.44568	role_attitude	23.870972	5.058499813	-6.599299908	-1.936180019
6076	topico88	13.207261	influence_academic	14.058071	5.057600021	-7.129600048	-2.25472002
11247	topico88	22.99638	bangalore	24.51776	5.056000233	-6.575099945	-1.922659874
23256	topico88	18.79472	traditionality	20.038689	5.056000233	-6.776800156	-2.04368
27932	topico88	18.784721	kingston	20.154594	5.049699783	-6.777400017	-2.046560097
2743	topico88	40.63661	university_education	43.815716	5.044700146	-6.005700111	-1.585540009
12994	topico88	20.695448	afternoon	22.510517	5.035999775	-6.680500031	-1.993900108
21563	topico88	96.80301	womena_right	105.6445	5.032700062	-5.137700081	-1.069540024
1602	topico88	16.591333	schools_student	18.165817	5.029399872	-6.901500225	-2.129140186
27233	topico88	43.782986	international_student	47.964146	5.028800011	-5.931200027	-1.547200012
17066	topico88	31.968279	traditional_gender_role_attitude	35.282734	5.021399975	-6.245699883	-1.73885994
1310	topico88	17.380938	gender_role_attitud	19.259539	5.017399788	-6.855000019	-2.106040096
30131	topico88	11.26436	economic_socio	12.59439	5.008500099	-7.288799763	-2.369879818
12128	topico88	17.90633	students_read	20.172089	5.000899792	-6.825300217	-2.094820213
19471	topico88	13.023426	world_work	14.717904	4.997700214	-7.143700123	-2.287139988
26376	topico88	10.981988	order_contribute	12.465652	4.993299961	-7.314199924	-2.39119997
